,site_number,RAAD_type_number,RAAD_form,origin,contents,southampton_type_number,frequency,origin_h1,origin_h2,raad_type_start_date,raad_type_end_date,site_name_modern,site_name_ancient,modern_country,roman_province,pleiades,dare,vici,lat,long,major_site_type,minor_site_type,site_start_date,site_end_date,quantification_method,quantification_abbreviation,total_assemblage_size,reference
1234,13,133,dressel 1b,italy,wine,61,26,italy,,-140.0,-15.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1235,13,135,dressel 2-4,italy,wine,78,2,italy,,-70.0,200.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1236,13,137,dressel 6a,italy - adriatic,fish sauce,95,1,italy,adriatic,-25.0,50.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1237,13,138,dressel 6b,italy - adriatic,olive oil,96,1,italy,adriatic,1.0,150.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1238,13,196,dressel 20,iberian peninsula - guadalquivir,olive oil,81,5,iberianpeninsula,guadalquivir,15.0,265.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1239,13,201,haltern 70,iberian peninsula - guadalquivir,defrutum or olives,127,5,iberianpeninsula,guadalquivir,-80.0,200.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1240,13,226,dressel 10,iberian peninsula - south,fish sauce,62,1,iberianpeninsula,south,1.0,75.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1241,13,230,dressel 12,iberian peninsula - south,fish sauce,64,1,iberianpeninsula,south,-50.0,200.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1242,13,235,dressel 7,iberian peninsula - south,fish sauce,97,1,iberianpeninsula,south,-30.0,75.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1243,13,236,dressel 7-11,iberian peninsula - south,fish sauce,"97, 98, 99, 62, or 63",6,iberianpeninsula,south,-30.0,75.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1244,13,239,dressel 7/10,iberian peninsula - south,fish sauce,"97, 98, 99, or 62",4,iberianpeninsula,south,-30.0,75.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1245,13,240,dressel 8,iberian peninsula - south,fish sauce,98,2,iberianpeninsula,south,-15.0,75.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1246,13,258,oberaden 74,iberian peninsula - tarraconensis,wine,,1,iberianpeninsula,tarraconensis,-20.0,37.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1247,13,259,pascual 1,iberian peninsula - tarraconensis,wine,185,2,iberianpeninsula,tarraconensis,-50.0,100.0,basel m¸nsterhugel,basilia,switzerland,germania superior,177468.0,,,47.557421001,7.592573001,settlement,oppidum/vicus,-80,40,minimum number of individuals,mni,194,"deschler-erb, e. (2008). basel-m¸nsterh¸gel am ‹bergang von sp‰tkeltischer zu rˆmischer zeit: ein beispiel f¸r die romanisierung im nordosten galliens, university of zurich, faculty of arts, zurich."
1248,23,31,camulodunum 184/rhodian,em - rhodes,wine,198,5,em,rhodes,-25.0,150.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1249,23,52,gauloise 4/ pelichet 47,gaul,wine,116,95,gaul,,50.0,300.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1250,23,72,dressel 9 sim,gaul - lyon,fish sauce,100,8,gaul,lyon,1.0,100.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1251,23,129,dressel 1,italy,wine,61,9,italy,,-140.0,-15.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1252,23,135,dressel 2-4,italy,wine,78,8,italy,,-70.0,200.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1253,23,178,maòa c/ vindonissa 592/ cintas 312/ pompei xl/ augst 61,north africa,fish sauce,219,13,northafrica,,1.0,125.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1254,23,196,dressel 20,iberian peninsula - guadalquivir,olive oil,81,354,iberianpeninsula,guadalquivir,15.0,265.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1255,23,201,haltern 70,iberian peninsula - guadalquivir,defrutum or olives,127,8,iberianpeninsula,guadalquivir,-80.0,200.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1256,23,224,beltran iia/ pelichet 46,iberian peninsula - south,fish sauce,43,14,iberianpeninsula,south,10.0,150.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1257,23,234,dressel 28,iberian peninsula - south,wine,87,2,iberianpeninsula,south,15.0,200.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1258,23,236,dressel 7-11,iberian peninsula - south,fish sauce,"97, 98, 99, 62, or 63",51,iberianpeninsula,south,-30.0,75.0,geneva,genava,switzerland,gallia narbonensis,177528.0,,,46.198395674,6.142314761,settlement,civitas capital,-40,400,"rims, bases, and handles",rbh,567,"paunier, d. (1981). la cèramique gallo-romaine de genëve: de la tëne finale au royaume burgonde (ier siëcle avant j.-c. - ve siëcle aprës j.-c.). paris. "
1259,41,31,camulodunum 184/rhodian,em - rhodes,wine,198,1,em,rhodes,-25.0,150.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1260,41,34,unknown,em - unknown,unknown,,1,em,unknown,,,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1261,41,72,dressel 9 sim,gaul - lyon,fish sauce,100,1,gaul,lyon,1.0,100.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1262,41,95,unknown,gaul - unknown,unknown,,1,gaul,unknown,,,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1263,41,137,dressel 6a,italy - adriatic,fish sauce,95,1,italy,adriatic,-25.0,50.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1264,41,152,unknown,italy - campania,unknown,,1,italy,campania,,,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1265,41,201,haltern 70,iberian peninsula - guadalquivir,defrutum or olives,127,1,iberianpeninsula,guadalquivir,-80.0,200.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1266,41,203,oberaden 83,iberian peninsula - guadalquivir,olive oil,175,1,iberianpeninsula,guadalquivir,-15.0,14.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1267,41,205,unknown,iberian peninsula - guadalquivir,unknown,,1,iberianpeninsula,guadalquivir,,,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1268,41,235,dressel 7,iberian peninsula - south,fish sauce,97,1,iberianpeninsula,south,-30.0,75.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1269,41,249,unknown,iberian peninsula - south,unknown,,1,iberianpeninsula,south,,,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1270,41,258,oberaden 74,iberian peninsula - tarraconensis,wine,,1,iberianpeninsula,tarraconensis,-20.0,37.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1271,41,259,pascual 1,iberian peninsula - tarraconensis,wine,185,1,iberianpeninsula,tarraconensis,-50.0,100.0,neuss camp 1,novaesium,germany,germania inferior,109215.0,,,51.198427675,6.695272731,military,legion,-16,-12,minimum number of individuals,mni,13,"carreras monfort, c. and gonz·lez cesteros, h. (2013). las ·nforas de los campamentos de neuss (renania, alemania), in d. bernal, l.c. juan, m. bustamante, j.j. dìaz and a.m. s·ez (eds) hornos, talleres, y focos de producciûn alferera en hispania, c·diz, "
1272,62,31,camulodunum 184/rhodian,em - rhodes,wine,198,1,em,rhodes,-25.0,150.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1273,62,52,gauloise 4/ pelichet 47,gaul,wine,116,28,gaul,,50.0,300.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1274,62,53,gauloise 5,gaul,wine,119,1,gaul,,50.0,200.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1275,62,72,dressel 9 sim,gaul - lyon,fish sauce,100,1,gaul,lyon,1.0,100.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1276,62,135,dressel 2-4,italy,wine,78,3,italy,,-70.0,200.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1277,62,196,dressel 20,iberian peninsula - guadalquivir,olive oil,81,22,iberianpeninsula,guadalquivir,15.0,265.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1278,62,224,beltran iia/ pelichet 46,iberian peninsula - south,fish sauce,43,3,iberianpeninsula,south,10.0,150.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1279,62,236,dressel 7-11,iberian peninsula - south,fish sauce,"97, 98, 99, 62, or 63",1,iberianpeninsula,south,-30.0,75.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1280,62,259,pascual 1,iberian peninsula - tarraconensis,wine,185,1,iberianpeninsula,tarraconensis,-50.0,100.0,st-ulrich,nan,france,germania superior,822279249.0,,,47.595611001,7.120411001,villa,villa,1,400,minimum number of individuals,mni,61,"baudoux, j. (1996). les amphores du nord-est de la gaule (territoire franáais): contribution ‡ líhistoire de líèconomie provinciale sous líempire romain (documents díarchèologie franáaise 52). paris. ; baudoux, j. 1998. les amphores ‡ strasbourg: fouilles"
1281,66,31,camulodunum 184/rhodian,em - rhodes,wine,198,38,em,rhodes,-25.0,150.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1282,66,49,gauloise 3,gaul,wine,115,3,gaul,,1.0,100.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1283,66,52,gauloise 4/ pelichet 47,gaul,wine,116,25,gaul,,50.0,300.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1284,66,53,gauloise 5,gaul,wine,119,15,gaul,,50.0,200.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1285,66,58,oberaden 74,gaul,wine,122,1,gaul,,-25.0,1.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1286,66,64,gauloise 13,gaul - belgic,unknown,110,7,gaul,belgic,200.0,400.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1287,66,72,dressel 9 sim,gaul - lyon,fish sauce,100,9,gaul,lyon,1.0,100.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1288,66,77,lyon 2/dressel 2-4,gaul - lyon,wine,,2,gaul,lyon,14.0,50.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1289,66,88,dressel 7-11,gaul - marseille,fish sauce,,5,gaul,marseille,1.0,100.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1290,66,95,unknown,gaul - unknown,unknown,,3,gaul,unknown,,,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1291,66,125,unknown,germania - rhineland,unknown,,4,germania,rhineland,35.0,100.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1292,66,129,dressel 1,italy,wine,61,465,italy,,-140.0,-15.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1293,66,135,dressel 2-4,italy,wine,78,37,italy,,-70.0,200.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1294,66,166,africana i,north africa,olive oil,1,1,northafrica,,150.0,300.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1295,66,178,maòa c/ vindonissa 592/ cintas 312/ pompei xl/ augst 61,north africa,fish sauce,219,1,northafrica,,1.0,125.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
1296,66,186,tripolitania 1,north africa - tripolitania,olive oil,212,1,northafrica,tripolitania,1.0,150.0,titelberg,nan,luxembourg,gallia belgica,109381.0,,,49.540277999,5.859722,settlement,oppidum/vicus,-100,300,minimum number of individuals,mni,882,"laubenheimer, f. (1998). ìles amphores du titelberg,î in f. laubenheimer, ed., les amphores en gaule 2: production et circulation. paris. pp. 107-142. "
